scenario,year,analysis,region,sector,indicator,value,unit
esc_vida_util_vehiculos_50,2011,hotspot,España,Refino y combustibles,materials,0.09746546938957125,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Refino y combustibles,energy,458935.04616755777,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,output,78282.76954007063,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,value_added,30850.951873094924,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,employment,457.76559186038844,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,co2eq,3.663051174019214,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,materials,0.06155571315009519,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Plásticos y caucho,energy,13626.508304767824,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,output,132558.72337279623,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,value_added,33139.68084319906,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,employment,746.8786325110879,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,co2eq,85.36781785208078,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,materials,3.7116442544382946,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero y metalurgia primaria,energy,463955.5318047868,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,output,24154.359860686603,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,value_added,9600.802258435884,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,employment,115.91263134999097,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,co2eq,6.03858996517165,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,materials,0.5313959169351052,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Acero secundario y reciclaje,energy,3110.2705281203416,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,output,145139.46745118912,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,value_added,45380.27080528483,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,employment,444.6318333723896,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,co2eq,6.968233508194144,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,materials,1.451394674511891,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Maquinaria y equipos,energy,25788.735611075976,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,output,124753.73229666395,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,value_added,45207.148489603715,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,employment,733.1409459048818,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,co2eq,4.053830820228606,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,materials,0.3009680228116636,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Equipos electrónicos,energy,12479.957977848077,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,output,104236.92849628808,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,value_added,31921.738598677548,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,employment,582.9350110070504,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,co2eq,4.4438614290083365,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,materials,1.8762647129331853,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Vehículos y partes,energy,8623.046688893846,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,output,211961.98233630008,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,value_added,79294.6856963402,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,employment,1907.6578410267007,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,co2eq,38.153156820534015,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,materials,7.418669381770502,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Construcción,energy,169569.58586904008,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,output,273735.5384144265,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,value_added,95664.8720083205,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,employment,3315.8153898502223,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,co2eq,9.717374876599491,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,materials,0.5195549522868346,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Comercio mayorista y minorista,energy,45627.09416485989,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,output,191837.06670908604,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,value_added,61709.88448181166,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,employment,592.5782240608743,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,co2eq,47.95926667727151,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,materials,0.24169077145021947,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Transporte y logística,energy,25979.586100464083,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,output,131601.55619142475,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,value_added,41521.66557749234,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,employment,313.9439148716064,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,co2eq,105.28124495313979,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,materials,0.07593996556468915,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Energía y suministros,energy,789609.3371485485,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,output,266486.6247921338,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,value_added,146567.6436356736,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,employment,2131.8929983370704,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,co2eq,6.819419202377195,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,materials,0.4241916700074789,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Servicios financieros y empresariales,energy,37341.537701814195,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,output,129559.53646941234,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,value_added,77735.7218816474,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,employment,1813.8335105717726,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,co2eq,3.6271912913525854,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,materials,0.13428349509455295,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Salud y educación,energy,12732.781168696942,TJ
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,output,90687.50781662969,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,value_added,39790.77803998148,M€
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,employment,937.6166062397307,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,co2eq,1.8404567921562918,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,materials,0.1379648653360525,Mt
esc_vida_util_vehiculos_50,2011,hotspot,España,Otros servicios,energy,14832.707760259258,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,output,337813.7754149838,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,value_added,116847.58697212841,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,employment,6080.647957469709,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,co2eq,11.159007282643211,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,materials,0.8334916250327002,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Agricultura y pesca,energy,61620.059728975015,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,output,268130.981311076,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,value_added,103735.30110556813,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,employment,944.9163436365487,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,co2eq,9.335888606835205,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,materials,0.5797332721643657,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Minería y extracción,energy,28977.649374383967,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,output,476582.52494326764,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,value_added,155611.7803681444,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,employment,1527.9466208745937,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,co2eq,18.48293426444971,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,materials,1.078465004092419,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Alimentación y bebidas,energy,41460.93013689624,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,output,226642.25405330848,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,value_added,97114.42504613611,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,employment,1024.6791784867337,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,co2eq,6.250533717122422,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,materials,0.5556865955158398,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Textil y calzado,energy,25784.197869323645,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",output,262789.8607309433,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",value_added,108736.64446034732,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",employment,905.9024636139845,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",co2eq,6.621479386341391,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",materials,0.4328909622178547,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,"Madera, papel e imprenta",energy,30281.604384273196,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,output,434463.87574237125,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,value_added,177226.26236703742,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,employment,1021.25064610306,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,co2eq,152.06235650982995,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,materials,0.8349756985912997,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Productos químicos,energy,1086159.6893559282,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,output,363512.9639892135,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,value_added,72702.5927978427,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,employment,898.6126289706252,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,co2eq,218.1077783935281,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,materials,0.30880153486005496,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Refino y combustibles,energy,1454051.855956854,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,output,252019.25778615632,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,value_added,99319.86360132547,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,employment,1473.7054575163359,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,co2eq,11.792626187509795,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,materials,0.198169089209903,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Plásticos y caucho,energy,43868.43400355996,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,output,375720.1603147271,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,value_added,93930.04007868178,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,employment,2116.9286517155647,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,co2eq,241.96378324268426,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,materials,10.520164488812359,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero y metalurgia primaria,energy,1315020.5611015449,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,output,63411.31791931635,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,value_added,25204.539793291908,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,employment,304.300041888581,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,co2eq,15.852829479829088,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,materials,1.3950489942249598,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Acero secundario y reciclaje,energy,8165.248609826444,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,output,432676.1435625593,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,value_added,135283.3995512526,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,employment,1325.4946455788433,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,co2eq,20.7730430234822,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,materials,4.326761435625593,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Maquinaria y equipos,energy,76878.95558323806,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,output,404402.8433770926,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,value_added,146543.9073733833,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,employment,2376.556417687503,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,co2eq,13.140935185583855,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,materials,0.9756207044867159,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Equipos electrónicos,energy,40455.14629948553,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,output,412726.3504868866,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,value_added,126394.19506204782,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,employment,2308.1324741119993,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,co2eq,17.59547922336722,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,materials,7.429074308763958,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Vehículos y partes,energy,34142.97256573447,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,output,641260.5027878915,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,value_added,239894.67100456887,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,employment,5771.3445250910245,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,co2eq,115.42689050182048,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,materials,22.444117597576206,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Construcción,energy,513008.4022303133,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,output,950501.9966673459,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,value_added,332180.6601420173,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,employment,11513.62795963087,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,co2eq,33.74199885069122,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,materials,1.8040698054316555,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Comercio mayorista y minorista,energy,158432.64033977804,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,output,598064.0594628985,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,value_added,192384.42630144113,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,employment,1847.3996934523395,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,co2eq,149.5160148657246,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,materials,0.753486103535129,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Transporte y logística,energy,80992.98531274685,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,output,454251.19409489905,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,value_added,143320.9964626085,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,employment,1083.6452268225312,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,co2eq,363.4009552759193,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,materials,0.2621231924272134,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Energía y suministros,energy,2725507.164569394,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,output,874555.0806689516,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,value_added,481005.2943679234,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,employment,6996.440645351613,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,co2eq,22.37995139644408,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,materials,1.3921110692585823,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Servicios financieros y empresariales,energy,122547.35689862959,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,output,390181.7922988565,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,value_added,234109.07537931387,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,employment,5462.54509218399,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,co2eq,10.923657475456348,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,materials,0.4044084767508973,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Salud y educación,energy,38346.07249096031,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,output,287096.8972720503,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,value_added,125968.93652010465,M€
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,employment,2968.289954846622,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,co2eq,5.826485337536749,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,materials,0.43676671378627996,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Alemania,Otros servicios,energy,46957.12208481943,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,output,247615.94311844712,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,value_added,85648.74364189414,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,employment,4457.086976132048,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,co2eq,8.179500996260316,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,materials,0.6109455263044459,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Agricultura y pesca,energy,45167.22027117315,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,output,217329.31447192765,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,value_added,84081.00311860844,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,employment,765.8869564110629,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,co2eq,7.567056447519749,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,materials,0.4698936094590144,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Minería y extracción,energy,23487.37412867778,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,output,382139.5226033013,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,value_added,124774.63681323864,M€
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,employment,1225.1577884309768,kpersonas
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,co2eq,14.820223794327747,Mt CO₂eq
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,materials,0.8647486641632603,Mt
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Alimentación y bebidas,energy,33244.7356333269,TJ
esc_vida_util_vehiculos_50,2011,hotspot,Francia,Textil y calzado,output,163933.10486586436,M€
