scenario,year,analysis,region,sector,indicator,value,unit
esc_eficiencia_energetica_20,2011,hotspot,España,Vehículos y partes,materials,2.5016862839109137,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Vehículos y partes,energy,11497.395585191796,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,output,211961.98233630008,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,value_added,79294.6856963402,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,employment,1907.6578410267007,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,co2eq,38.153156820534015,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,materials,7.418669381770502,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Construcción,energy,152612.62728213606,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,output,258241.07397587402,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,value_added,90249.87925313255,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,employment,3098.892887710488,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,co2eq,9.167334789244803,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,materials,0.4901461814026741,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Comercio mayorista y minorista,energy,43044.428457414986,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,output,184458.7179895058,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,value_added,59336.42738635737,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,employment,569.7867539046867,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,co2eq,46.11467949737645,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,materials,0.23239497254828795,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Transporte y logística,energy,24980.37125044623,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,output,131601.55619142475,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,value_added,41521.66557749234,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,employment,313.9439148716064,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,co2eq,82.11937106344904,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,materials,0.07593996556468915,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Energía y suministros,energy,631687.4697188388,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,output,266486.6247921338,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,value_added,146567.6436356736,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,employment,2131.8929983370704,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,co2eq,6.819419202377195,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,materials,0.4241916700074789,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Servicios financieros y empresariales,energy,37341.537701814195,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,output,129559.53646941234,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,value_added,77735.7218816474,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,employment,1813.8335105717726,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,co2eq,3.6271912913525854,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,materials,0.13428349509455295,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Salud y educación,energy,12732.781168696942,TJ
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,output,76853.82018358448,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,value_added,33720.99833896736,M€
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,employment,768.5382018358448,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,co2eq,1.5597091458951626,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,materials,0.11691937740343433,Mt
esc_eficiencia_energetica_20,2011,hotspot,España,Otros servicios,energy,12570.09132225361,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,output,337813.7754149838,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,value_added,116847.58697212841,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,employment,6080.647957469709,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,co2eq,11.159007282643211,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,materials,0.8334916250327002,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Agricultura y pesca,energy,61620.059728975015,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,output,268130.981311076,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,value_added,103735.30110556813,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,employment,944.9163436365487,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,co2eq,9.335888606835205,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,materials,0.5797332721643657,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Minería y extracción,energy,28977.649374383967,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,output,476582.52494326764,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,value_added,155611.7803681444,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,employment,1527.9466208745937,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,co2eq,18.48293426444971,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,materials,1.078465004092419,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Alimentación y bebidas,energy,41460.93013689624,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,output,226642.25405330848,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,value_added,97114.42504613611,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,employment,1024.6791784867337,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,co2eq,6.250533717122422,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,materials,0.5556865955158398,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Textil y calzado,energy,25784.197869323645,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",output,262789.8607309433,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",value_added,108736.64446034732,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",employment,905.9024636139845,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",co2eq,6.621479386341391,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",materials,0.4328909622178547,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,"Madera, papel e imprenta",energy,30281.604384273196,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,output,434463.87574237125,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,value_added,177226.26236703742,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,employment,1021.25064610306,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,co2eq,152.06235650982995,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,materials,0.8349756985912997,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Productos químicos,energy,923235.7359525389,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,output,363512.9639892135,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,value_added,72702.5927978427,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,employment,898.6126289706252,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,co2eq,218.1077783935281,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,materials,0.30880153486005496,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Refino y combustibles,energy,1454051.855956854,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,output,265283.4292485856,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,value_added,104547.2248435005,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,employment,1551.2689026487747,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,co2eq,12.413290723694521,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,materials,0.20859904127358211,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Plásticos y caucho,energy,46177.29895111575,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,output,408391.47860296426,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,value_added,102097.86965074106,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,employment,2301.009404038657,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,co2eq,285.87403502207496,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,materials,11.434961400883,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero y metalurgia primaria,energy,1214964.6488438186,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,output,63411.31791931635,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,value_added,25204.539793291908,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,employment,304.300041888581,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,co2eq,15.852829479829088,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,materials,1.3950489942249598,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Acero secundario y reciclaje,energy,8165.248609826444,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,output,432676.1435625593,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,value_added,135283.3995512526,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,employment,1325.4946455788433,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,co2eq,20.7730430234822,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,materials,4.326761435625593,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Maquinaria y equipos,energy,76878.95558323806,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,output,404402.8433770926,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,value_added,146543.9073733833,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,employment,2376.556417687503,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,co2eq,13.140935185583855,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,materials,0.9756207044867159,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Equipos electrónicos,energy,40455.14629948553,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,output,550301.800649182,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,value_added,168525.59341606376,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,employment,2814.7957001365844,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,co2eq,29.325798705612034,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,materials,9.905432411685277,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Vehículos y partes,energy,45523.963420979286,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,output,641260.5027878915,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,value_added,239894.67100456887,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,employment,5771.3445250910245,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,co2eq,115.42689050182048,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,materials,22.444117597576206,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Construcción,energy,461707.562007282,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,output,896699.9968559867,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,value_added,313377.98126605403,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,employment,10760.39996227184,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,co2eq,31.832074387444543,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,materials,1.7019526466336372,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Comercio mayorista y minorista,energy,149464.75503752645,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,output,575061.5956374024,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,value_added,184985.02528984722,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,employment,1776.3458590887878,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,co2eq,143.76539890935058,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,materials,0.7245058687837779,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Transporte y logística,energy,77877.87049302581,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,output,454251.19409489905,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,value_added,143320.9964626085,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,employment,1083.6452268225312,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,co2eq,283.45274511521706,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,materials,0.2621231924272134,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Energía y suministros,energy,2180405.7316555153,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,output,874555.0806689516,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,value_added,481005.2943679234,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,employment,6996.440645351613,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,co2eq,22.37995139644408,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,materials,1.3921110692585823,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Servicios financieros y empresariales,energy,122547.35689862959,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,output,390181.7922988565,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,value_added,234109.07537931387,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,employment,5462.54509218399,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,co2eq,10.923657475456348,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,materials,0.4044084767508973,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Salud y educación,energy,38346.07249096031,TJ
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,output,243302.4553152969,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,value_added,106753.336033987,M€
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,employment,2433.024553152969,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,co2eq,4.937699438590466,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,materials,0.3701412828697288,Mt
esc_eficiencia_energetica_20,2011,hotspot,Alemania,Otros servicios,energy,39794.17125832155,TJ
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,output,247615.94311844712,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,value_added,85648.74364189414,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,employment,4457.086976132048,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,co2eq,8.179500996260316,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,materials,0.6109455263044459,Mt
esc_eficiencia_energetica_20,2011,hotspot,Francia,Agricultura y pesca,energy,45167.22027117315,TJ
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,output,217329.31447192765,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,value_added,84081.00311860844,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,employment,765.8869564110629,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,co2eq,7.567056447519749,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,materials,0.4698936094590144,Mt
esc_eficiencia_energetica_20,2011,hotspot,Francia,Minería y extracción,energy,23487.37412867778,TJ
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,output,382139.5226033013,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,value_added,124774.63681323864,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,employment,1225.1577884309768,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,co2eq,14.820223794327747,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,materials,0.8647486641632603,Mt
esc_eficiencia_energetica_20,2011,hotspot,Francia,Alimentación y bebidas,energy,33244.7356333269,TJ
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,output,163933.10486586436,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,value_added,70244.04734931621,M€
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,employment,741.1629394632794,kpersonas
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,co2eq,4.5210872244309686,Mt CO₂eq
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,materials,0.4019348877188045,Mt
esc_eficiencia_energetica_20,2011,hotspot,Francia,Textil y calzado,energy,18650.02459867799,TJ
